now.Time,c,Transition,WaitA,WaitB,WaitC,DeskA,DeskB,DeskC,c.WaitTime,leave,Gone
407.78,c305,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,,
408.49,c299,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,c299,
409.05,c306,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293]",Free,Free,Free,,,
409.68,c307,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
409.68,c307,Switch B->C (c307),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
410.03,c308,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c308]",Free,Free,Free,,,
410.03,c308,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c308, End=413.7)",0.00,,
410.48,c309,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c305, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c309]",Free,Free,"(c308, End=413.7)",,,
411.79,c305,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c309]",Free,"(c305, End=417.2)","(c308, End=413.7)",4.01,,
411.79,c297,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c309]",Free,Free,"(c308, End=413.7)",,c297,
412.13,c310,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c309]",Free,Free,"(c308, End=413.7)",,,
413.74,c309,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c309, End=415.2)",3.26,,
413.74,c308,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c296, c301, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c308,
414.62,c296,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c301, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c296, End=416.8)",Free,Free,18.44,,
414.62,c292,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c301, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c292,
415.24,c309,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c301, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c309,
416.80,c301,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c301, End=420.5)",Free,Free,16.84,,
416.80,c296,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c306]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c296,
417.24,c306,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c306, End=421.5)",Free,8.20,,
417.24,c305,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c302, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c305,
420.48,c302,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c302, End=422.3)",Free,Free,17.40,,
420.48,c301,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c301,
420.82,c311,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
421.46,c307,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c307, End=424.3)",Free,11.78,,
421.46,c306,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c306,
421.96,c312,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c303, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
422.28,c303,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c303, End=424.3)",Free,Free,16.98,,
422.28,c302,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c304, c310]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c302,
422.82,c313,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c304, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c311, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
424.27,c311,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c304, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c311, End=428.0)",Free,3.45,,
424.27,c307,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c304, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c307,
424.31,c304,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c304, End=425.6)",Free,Free,17.69,,
424.31,c303,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c303,
424.72,c314,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c314]",Free,Free,Free,,,
424.72,c314,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c310, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c314, End=426.0)",0.00,,
425.60,c310,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c310, End=427.7)",Free,"(c314, End=426.0)",13.48,,
425.60,c304,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c314, End=426.0)",,c304,
426.04,c314,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c314,
426.27,c315,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c313]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
426.32,c316,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c313, c316]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
427.11,c317,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c313, c316, c317]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
427.51,c318,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c313, c316, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
427.71,c313,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c316, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c313, End=430.9)",Free,Free,4.89,,
427.71,c310,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c316, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c312, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c310,
428.01,c312,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c316, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c312, End=433.5)",Free,6.05,,
428.01,c311,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c316, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c311,
430.92,c316,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c316, End=437.0)",Free,Free,4.60,,
430.92,c313,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c313,
431.49,c319,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c319]",Free,Free,Free,,,
431.49,c319,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c319, End=435.1)",0.00,,
432.44,c320,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c315]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c320]",Free,Free,"(c319, End=435.1)",,,
433.48,c315,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c320]",Free,"(c315, End=437.2)","(c319, End=435.1)",7.21,,
433.48,c312,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c320]",Free,Free,"(c319, End=435.1)",,c312,
434.79,c321,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c321]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c320]",Free,Free,"(c319, End=435.1)",,,
435.10,c320,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c321]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,"(c320, End=438.9)",2.66,,
435.10,c319,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c321]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c319,
436.11,c322,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c317, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c321]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
436.98,c317,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c321]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c317, End=442.2)",Free,Free,9.87,,
436.98,c316,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c321]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c316,
437.17,c321,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c321, End=440.3)",Free,2.37,,
437.17,c315,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c315,
438.94,c320,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c320,
439.42,c323,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c323]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
439.87,c324,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c323, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
440.30,c323,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c323, End=444.1)",Free,0.88,,
440.30,c321,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c318, c322]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c321,
441.11,c322,Resign (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c318]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,c322
442.19,c318,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c318, End=446.2)",Free,Free,14.68,,
442.19,c317,leave,"[c47, c71, c90, c156, c176, c237, c257, c286]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c317,
443.64,c325,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
443.64,c325,Switch B->A (c325),"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c324]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
444.12,c324,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c324, End=449.1)",Free,4.25,,
444.12,c323,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c323,
446.18,c318,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c318,
446.60,c326,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
447.11,c327,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c327]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
447.11,c327,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,Free,0.00,,
447.30,c328,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,Free,,,
447.38,c329,Arrive (Q_C),"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307, c329]","(c327, End=450.0)",Free,Free,,,
447.38,c329,start_desk_C,"[c47, c71, c90, c156, c176, c237, c257, c286, c325]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,"(c329, End=449.5)",0.00,,
448.64,c330,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,"(c329, End=449.5)",,,
448.64,c330,Switch B->A (c330),"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c326, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,"(c329, End=449.5)",,,
449.11,c326,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)","(c326, End=452.0)","(c329, End=449.5)",2.51,,
449.11,c324,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,"(c329, End=449.5)",,c324,
449.50,c329,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,Free,,c329,
449.64,c331,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c325, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c327, End=450.0)",Free,Free,,,
449.97,c325,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c325, End=450.3)",Free,Free,6.33,,
449.97,c327,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c327,
450.14,c332,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
450.14,c332,Switch B->A (c332),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
450.33,c328,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c328, End=452.1)",Free,Free,3.03,,
450.33,c325,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c325,
451.10,c333,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c333]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
451.96,c330,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c333]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c330, End=454.5)",Free,3.32,,
451.96,c326,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c333]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c326,
452.13,c333,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c333, End=455.5)",Free,Free,1.03,,
452.13,c328,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c328,
452.54,c334,Arrive (Q_A),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c334]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
453.20,c335,Arrive (Q_B),"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c334]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c331, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,,
454.46,c331,start_desk_B,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c334]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,"(c331, End=457.8)",Free,4.81,,
454.46,c330,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332, c334]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c330,
455.51,c334,start_desk_A,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]","(c334, End=457.2)",Free,Free,2.97,,
455.51,c333,leave,"[c47, c71, c90, c156, c176, c237, c257, c286, c330, c332]","[c42, c44, c65, c153, c172, c174, c178, c254, c282, c289, c328, c335]","[c48, c69, c98, c171, c177, c186, c199, c291, c293, c307]",Free,Free,Free,,c333,
